"ship","type","time","zone","length","breath","dwt","h_s","t_p","dir","h_sm","h_0","wind_speed","wind_dir","mov_avg","mov_max","mov_sig"
"Ship 31","General Cargo",02/03/16 11:00 AM,4,125.2,16.4,8049,3.22,12,322,0.3,2.67,22.3,31.45,0.47,0.91,0.65
"Ship 31","General Cargo",02/03/16 12:00 PM,4,125.2,16.4,8049,2.91,12,324,0.26,2.57,25.55,34,0.58,1.18,0.89
"Ship 31","General Cargo",02/03/16 01:00 PM,4,125.2,16.4,8049,3.17,12.4,321,0.26,2.35,24.1,34.15,0.63,1.17,0.84
"Ship 31","General Cargo",02/03/16 02:00 PM,4,125.2,16.4,8049,3.05,11.5,327,0.23,2.03,25,32.65,0.54,1.18,0.85
"Ship 31","General Cargo",02/03/16 03:00 PM,4,125.2,16.4,8049,3.31,12,325,0.25,1.7,25.4,31.5,0.49,1.22,0.69
"Ship 41","Bulkcarrier",02/11/16 12:00 PM,4,187,28.6,37000,3.51,12.3,325,0.18,0.64,11.5,299.75,0.26,0.71,0.41
"Ship 41","Bulkcarrier",02/11/16 01:00 PM,4,187,28.6,37000,3.28,12.2,329,0.16,1.74,21.05,296.55,0.22,0.59,0.34
"Ship 41","Bulkcarrier",02/11/16 02:00 PM,4,187,28.6,37000,2.95,10.9,329,0.16,2.67,19.25,264.35,0.21,0.71,0.34
"Ship 41","Bulkcarrier",02/11/16 03:00 PM,4,187,28.6,37000,2.82,12.1,324,0.16,3.52,18.2,282.65,0.24,0.68,0.39
"Ship 41","Bulkcarrier",02/11/16 04:00 PM,4,187,28.6,37000,2.68,11.7,319,0.18,4.21,25.8,260.95,0.18,0.76,0.31
"Ship 41","Bulkcarrier",02/11/16 05:00 PM,4,187,28.6,37000,2.58,10.1,321,0.18,4.51,29.85,259.05,0.19,0.65,0.32
"Ship 41","Bulkcarrier",02/11/16 06:00 PM,4,187,28.6,37000,2.46,11.3,316,0.14,4.35,30.3,258.7,0.19,0.66,0.32
"Ship 41","Bulkcarrier",02/11/16 07:00 PM,4,187,28.6,37000,2.43,11.1,313,0.16,3.87,28.75,234.15,0.29,1.07,0.51
"Ship 41","Bulkcarrier",02/11/16 08:00 PM,4,187,28.6,37000,2.61,12,314,0.17,3,30.7,234.45,0.22,0.64,0.37
"Ship 41","Bulkcarrier",02/11/16 09:00 PM,4,187,28.6,37000,3.03,12.1,316,0.14,2.11,46.05,232.95,0.22,0.63,0.37
"Ship 41","Bulkcarrier",02/11/16 10:00 PM,4,187,28.6,37000,2.55,11,317,0.15,1.37,31.75,244.3,0.22,0.55,0.35
"Ship 41","Bulkcarrier",02/11/16 11:00 PM,4,187,28.6,37000,2.77,11,314,0.14,1.05,33.35,258.4,0.15,0.46,0.23
"Ship 41","Bulkcarrier",02/12/16 12:00 AM,4,187,28.6,37000,2.76,10.9,309,0.15,1.19,28.9,264.65,0.18,0.48,0.3
"Ship 41","Bulkcarrier",02/12/16 01:00 AM,4,187,28.6,37000,2.58,10.9,305,0.13,1.78,35.8,269.95,0.19,0.54,0.33
"Ship 41","Bulkcarrier",02/12/16 02:00 AM,4,187,28.6,37000,2.59,10.3,305,0.15,2.59,37.15,261.85,0.2,0.63,0.33
"Ship 41","Bulkcarrier",02/12/16 03:00 AM,4,187,28.6,37000,2.56,9.7,309,0.13,3.53,37.85,268.35,0.22,0.66,0.37
"Ship 41","Bulkcarrier",02/12/16 04:00 AM,4,187,28.6,37000,2.82,10.1,307,0.13,4.31,39.7,269.9,0.17,0.53,0.27
"Ship 41","Bulkcarrier",02/12/16 05:00 AM,4,187,28.6,37000,3.04,10,305,0.15,4.78,40.9,272.9,0.15,0.35,0.23
"Ship 41","Bulkcarrier",02/12/16 06:00 AM,4,187,28.6,37000,2.83,9.4,309,0.17,4.79,37.5,270.15,0.21,0.59,0.36
"Ship 41","Bulkcarrier",02/12/16 07:00 AM,4,187,28.6,37000,2.96,8.8,307,0.16,4.37,34.25,268.25,0.21,0.71,0.35
"Ship 41","Bulkcarrier",02/12/16 08:00 AM,4,187,28.6,37000,2.84,9.6,311,0.15,3.62,27.05,265.35,0.28,0.84,0.45
"Ship 41","Bulkcarrier",02/12/16 09:00 AM,4,187,28.6,37000,2.92,9.1,309,0.13,2.65,25.35,270.05,0.34,0.91,0.59
"Ship 41","Bulkcarrier",02/12/16 10:00 AM,4,187,28.6,37000,3.02,9.8,308,0.13,1.79,31,267.2,0.21,0.48,0.32
"Ship 41","Bulkcarrier",02/12/16 11:00 AM,4,187,28.6,37000,2.82,10,305,0.14,1.19,35.15,273.55,0.24,0.65,0.39
"Ship 41","Bulkcarrier",02/12/16 12:00 PM,4,187,28.6,37000,2.66,9.3,307,0.13,1.07,33.1,272.8,0.24,0.72,0.39
"Ship 41","Bulkcarrier",02/12/16 01:00 PM,4,187,28.6,37000,2.71,9.3,313,0.14,0.97,36.55,274.45,0.2,0.56,0.34
"Ship 41","Bulkcarrier",02/12/16 02:00 PM,4,187,28.6,37000,2.71,8.9,310,0.16,1.7,34.1,272.7,0.2,0.58,0.33
"Ship 41","Bulkcarrier",02/12/16 03:00 PM,4,187,28.6,37000,2.67,9.3,309,0.13,2.5,34.1,271.75,0.19,0.69,0.31
"Ship 41","Bulkcarrier",02/12/16 04:00 PM,4,187,28.6,37000,2.62,8.8,305,0.18,3.29,34.85,269.85,0.24,0.74,0.41
"Ship 41","Bulkcarrier",02/12/16 05:00 PM,4,187,28.6,37000,2.69,10.2,306,0.17,3.81,34.85,269.25,0.26,0.86,0.44
"Ship 41","Bulkcarrier",02/12/16 06:00 PM,4,187,28.6,37000,2.51,9.1,305,0.17,4.05,29.05,261.3,0.26,0.85,0.44
"Ship 41","Bulkcarrier",02/12/16 07:00 PM,4,187,28.6,37000,2.88,9.3,309,0.21,3.78,34.3,259.1,0.2,0.76,0.34
"Ship 41","Bulkcarrier",02/12/16 08:00 PM,4,187,28.6,37000,2.8,9,307,0.18,3.23,35.65,265.75,0.33,0.95,0.56
"Ship 41","Bulkcarrier",02/12/16 09:00 PM,4,187,28.6,37000,2.91,9.2,310,0.16,2.43,36.15,261.65,0.24,0.89,0.43
"Ship 41","Bulkcarrier",02/12/16 10:00 PM,4,187,28.6,37000,2.91,9.1,307,0.17,1.58,36.5,260.95,0.35,1.04,0.59
"Ship 41","Bulkcarrier",02/12/16 11:00 PM,4,187,28.6,37000,3.16,9,310,0.17,0.99,39.05,267.65,0.23,1.07,0.38
"Ship 41","Bulkcarrier",02/13/16 12:00 AM,4,187,28.6,37000,3.02,9.7,315,0.17,0.78,40.4,268.95,0.2,0.66,0.35
"Ship 41","Bulkcarrier",02/13/16 01:00 AM,4,187,28.6,37000,2.96,9.4,307,0.17,0.99,40.9,269.85,0.24,0.93,0.44
"Ship 41","Bulkcarrier",02/13/16 02:00 AM,4,187,28.6,37000,3.02,9.7,309,0.21,1.55,47.65,275.9,0.17,0.5,0.29
"Ship 41","Bulkcarrier",02/13/16 03:00 AM,4,187,28.6,37000,3.02,9.7,307,0.2,2.33,34.55,267.1,0.19,0.65,0.3
"Ship 41","Bulkcarrier",02/13/16 04:00 AM,4,187,28.6,37000,3.26,10.1,310,0.22,3.17,39.95,266.6,0.21,0.62,0.36
"Ship 41","Bulkcarrier",02/13/16 05:00 AM,4,187,28.6,37000,3.23,9.8,312,0.24,3.83,35.2,263.1,0.2,0.55,0.33
"Ship 41","Bulkcarrier",02/13/16 06:00 AM,4,187,28.6,37000,3.44,9.5,309,0.2,4.15,33.53,261.5,0.25,0.78,0.44
"Ship 41","Bulkcarrier",02/13/16 07:00 AM,4,187,28.6,37000,3.73,9.5,308,0.23,4.06,32.77,263.5,0.26,0.68,0.42
"Ship 41","Bulkcarrier",02/13/16 08:00 AM,4,187,28.6,37000,3.71,11.6,312,0.24,3.63,33.02,258,0.31,0.81,0.52
"Ship 41","Bulkcarrier",02/13/16 09:00 AM,4,187,28.6,37000,3.6,11.1,311,0.24,2.9,28.47,246.5,0.36,1.15,0.64
"Ship 41","Bulkcarrier",02/13/16 10:00 AM,4,187,28.6,37000,3.86,10.2,314,0.23,2.06,25.3,256.65,0.5,1.84,0.87
"Ship 41","Bulkcarrier",02/13/16 11:00 AM,4,187,28.6,37000,4.31,10.6,313,0.2,1.3,25.65,257.3,0.3,0.7,0.49
"Ship 41","Bulkcarrier",02/13/16 12:00 PM,4,187,28.6,37000,3.77,10.4,316,0.23,0.92,18.25,265.6,0.37,1.1,0.63
"Ship 41","Bulkcarrier",02/13/16 01:00 PM,4,187,28.6,37000,4.11,10,318,0.22,0.9,18.75,272.85,0.43,1.07,0.71
"Ship 41","Bulkcarrier",02/13/16 02:00 PM,4,187,28.6,37000,4.17,11.3,321,0.26,1.34,12.05,266.6,0.61,1.22,0.89
"Ship 41","Bulkcarrier",02/13/16 03:00 PM,4,187,28.6,37000,4.22,11.6,321,0.26,1.98,50.8,266.5,0.2,0.56,0.35
"Ship 41","Bulkcarrier",02/13/16 04:00 PM,4,187,28.6,37000,4.51,11.1,316,0.26,2.73,47.85,268.6,0.33,1.49,0.63
"Ship 41","Bulkcarrier",02/13/16 05:00 PM,4,187,28.6,37000,5.05,12.4,320,0.31,3.42,56.25,271.2,0.22,0.8,0.4
"Ship 41","Bulkcarrier",02/13/16 06:00 PM,4,187,28.6,37000,4.88,12.4,314,0.34,3.84,56.1,270,0.3,0.91,0.55
"Ship 41","Bulkcarrier",02/13/16 07:00 PM,4,187,28.6,37000,4.94,12.4,318,0.36,3.94,55.8,275.75,0.28,0.95,0.47
"Ship 41","Bulkcarrier",02/13/16 08:00 PM,4,187,28.6,37000,5.36,11.3,314,0.34,3.64,42.75,304.7,0.52,1.61,0.9
"Ship 41","Bulkcarrier",02/13/16 09:00 PM,4,187,28.6,37000,5.22,11.4,315,0.33,3.06,38.25,297.15,0.45,1.14,0.74
"Ship 41","Bulkcarrier",02/13/16 10:00 PM,4,187,28.6,37000,4.97,12.3,316,0.28,2.31,39.15,284.7,0.38,1.33,0.7
"Ship 41","Bulkcarrier",02/13/16 11:00 PM,4,187,28.6,37000,4.88,11.6,314,0.25,1.61,33.6,271.5,0.48,1.3,0.84
"Ship 41","Bulkcarrier",02/14/16 12:00 AM,4,187,28.6,37000,4.65,11.6,316,0.24,1.14,31.05,270.7,0.47,1.36,0.86
"Ship 41","Bulkcarrier",02/14/16 01:00 AM,4,187,28.6,37000,3.92,10.6,321,0.23,0.99,26.85,257,0.48,1.34,0.84
"Ship 41","Bulkcarrier",02/14/16 02:00 AM,4,187,28.6,37000,4.65,11.1,316,0.22,1.24,30.1,241.7,0.4,1.51,0.74
"Ship 41","Bulkcarrier",02/14/16 03:00 AM,4,187,28.6,37000,4.29,11.5,318,0.19,1.77,37.4,235.8,0.3,0.81,0.5
"Ship 41","Bulkcarrier",02/14/16 04:00 AM,4,187,28.6,37000,4.37,11.1,313,0.19,2.55,49.45,267.95,0.2,0.78,0.34
"Ship 41","Bulkcarrier",02/14/16 05:00 AM,4,187,28.6,37000,4.82,11.1,313,0.19,3.21,53.9,302,0.4,1.38,0.74
"Ship 41","Bulkcarrier",02/14/16 06:00 AM,4,187,28.6,37000,5.4,11,314,0.24,3.7,47.55,310.75,0.71,1.84,1.2
"Ship 41","Bulkcarrier",02/14/16 07:00 AM,4,187,28.6,37000,5.21,10.1,315,0.26,3.89,45.6,315.6,0.47,1.28,0.8
"Ship 41","Bulkcarrier",02/14/16 08:00 AM,4,187,28.6,37000,5.34,10.7,315,0.3,3.85,49.3,307.85,1.07,2.04,1.64
"Ship 41","Bulkcarrier",02/14/16 09:00 AM,4,187,28.6,37000,5.38,10.5,316,0.3,3.37,44.5,310.65,1.14,2.3,1.61
"Ship 41","Bulkcarrier",02/14/16 10:00 AM,4,187,28.6,37000,5.83,9.2,317,0.23,2.76,50.2,323.05,1.07,1.71,1.4
"Ship 41","Bulkcarrier",02/14/16 11:00 AM,4,187,28.6,37000,4.86,9.5,319,0.24,1.97,37.6,269,1.24,1.68,1.45
"Ship 41","Bulkcarrier",02/14/16 12:00 PM,4,187,28.6,37000,4.87,9.8,318,0.22,1.39,46.45,308.8,0.73,1.89,1.27
"Ship 41","Bulkcarrier",02/14/16 01:00 PM,4,187,28.6,37000,5.23,9.3,316,0.22,1.09,48.55,310.55,0.65,1.37,1.08
"Ship 41","Bulkcarrier",02/14/16 02:00 PM,4,187,28.6,37000,5.81,10.4,319,0.23,1.1,44.15,310.2,0.68,1.49,1.07
"Ship 41","Bulkcarrier",02/14/16 03:00 PM,4,187,28.6,37000,5.47,10.4,316,0.23,1.46,45,308.55,0.71,1.73,1.19
"Ship 41","Bulkcarrier",02/14/16 04:00 PM,4,187,28.6,37000,5.99,11.1,314,0.27,2,45.1,315.2,0.69,1.36,1.03
"Ship 41","Bulkcarrier",02/14/16 05:00 PM,4,187,28.6,37000,6.23,12.2,318,0.32,2.6,50.6,321.3,0.65,1.68,0.99
"Ship 41","Bulkcarrier",02/14/16 06:00 PM,4,187,28.6,37000,6.24,11.3,316,0.37,3.18,53.45,314,0.81,1.94,1.22
"Ship 41","Bulkcarrier",02/14/16 07:00 PM,4,187,28.6,37000,7.57,11.8,321,0.37,3.53,58.35,321.95,1.21,2.54,1.63
"Ship 41","Bulkcarrier",02/14/16 08:00 PM,4,187,28.6,37000,7.14,12.2,316,0.42,3.5,49.25,323.35,1.38,2.62,1.79
"Ship 41","Bulkcarrier",02/14/16 09:00 PM,4,187,28.6,37000,8.08,12.5,324,0.5,3.26,42.05,278.05,1.78,2.79,2.28
"Ship 41","Bulkcarrier",02/14/16 10:00 PM,4,187,28.6,37000,7.29,12.5,323,0.53,2.77,37.8,208.2,1.72,2.87,2.23
"Ship 41","Bulkcarrier",02/14/16 11:00 PM,4,187,28.6,37000,8.95,13.5,326,0.58,2.11,40,87.95,1.63,2.9,2.31
"Ship 41","Bulkcarrier",02/15/16 12:00 AM,4,187,28.6,37000,7.79,12.6,332,0.54,1.52,36.2,112.2,1.08,2.74,1.8
"Ship 41","Bulkcarrier",02/15/16 01:00 AM,4,187,28.6,37000,8.74,12.5,328,0.5,1.1,37,45.05,1.47,3.18,2.09
"Ship 41","Bulkcarrier",02/15/16 02:00 AM,4,187,28.6,37000,7.99,13,328,0.63,0.99,38.8,39.95,1.5,2.41,2
"Ship 41","Bulkcarrier",02/15/16 03:00 AM,4,187,28.6,37000,8.15,14.1,326,0.58,1.19,39.3,36.85,1.21,2.78,1.87
"Ship 41","Bulkcarrier",02/15/16 04:00 AM,4,187,28.6,37000,8.17,14,327,0.55,1.58,42.65,42.15,1.09,1.96,1.47
"Ship 41","Bulkcarrier",02/15/16 02:00 PM,4,187,28.6,37000,5.49,12.2,329,0.32,0.98,32.75,34.15,0.45,1.03,0.72
"Ship 41","Bulkcarrier",02/15/16 03:00 PM,4,187,28.6,37000,4.62,12.3,331,0.27,1,31.35,35.05,1.01,1.75,1.33
"Ship 41","Bulkcarrier",02/15/16 04:00 PM,4,187,28.6,37000,5.04,11.9,330,0.36,1.27,26.45,39.05,1.18,1.85,1.53
"Ship 41","Bulkcarrier",02/15/16 05:00 PM,4,187,28.6,37000,4.85,12.1,329,0.25,1.67,25.45,40.2,0.87,1.45,1.23
"Ship 41","Bulkcarrier",02/15/16 06:00 PM,4,187,28.6,37000,4.37,12,332,0.23,2.18,39.2,44.2,0.69,1.3,0.95
"Ship 41","Bulkcarrier",02/15/16 07:00 PM,4,187,28.6,37000,4.43,11.3,327,0.23,2.62,28.35,34.3,0.69,1.96,1.06
"Ship 41","Bulkcarrier",02/15/16 08:00 PM,4,187,28.6,37000,3.97,11.1,329,0.24,2.91,32.6,50.75,0.7,1.19,0.9
"Ship 41","Bulkcarrier",02/15/16 09:00 PM,4,187,28.6,37000,3.66,10.5,333,0.22,3,33.85,55.45,0.68,1.17,0.92
"Ship 41","Bulkcarrier",02/15/16 10:00 PM,4,187,28.6,37000,3.76,11,334,0.23,2.86,34.25,56.3,0.52,1.05,0.75
"Ship 41","Bulkcarrier",02/15/16 11:00 PM,4,187,28.6,37000,3.46,11.2,333,0.2,2.49,26.4,58.8,0.31,0.62,0.46
"Ship 41","Bulkcarrier",02/16/16 12:00 AM,4,187,28.6,37000,3.35,10.9,331,0.19,1.98,27,65.35,0.35,0.78,0.53
"Ship 41","Bulkcarrier",02/16/16 01:00 AM,4,187,28.6,37000,3.47,10.9,334,0.18,1.49,29.7,41.85,0.57,1.02,0.75
"Ship 41","Bulkcarrier",02/16/16 02:00 AM,4,187,28.6,37000,3.2,10.6,336,0.18,1.15,22.95,70.55,0.38,1.06,0.65
"Ship 41","Bulkcarrier",02/16/16 03:00 AM,4,187,28.6,37000,3.33,10.6,331,0.26,1,23.8,77.35,0.27,0.82,0.43
"Ship 41","Bulkcarrier",02/16/16 04:00 AM,4,187,28.6,37000,3.05,10.7,336,0.14,1.08,14.4,93.65,0.23,0.56,0.36
"Ship 41","Bulkcarrier",02/16/16 05:00 AM,4,187,28.6,37000,2.89,11,329,0.16,1.39,13.4,132.8,0.24,0.75,0.37
"Ship 41","Bulkcarrier",02/16/16 06:00 AM,4,187,28.6,37000,2.69,10.4,331,0.16,1.86,12.7,158.25,0.25,0.66,0.39
"Ship 41","Bulkcarrier",02/16/16 07:00 AM,4,187,28.6,37000,2.98,11,324,0.15,2.3,14.7,150.1,0.26,0.66,0.42
"Ship 41","Bulkcarrier",02/16/16 08:00 AM,4,187,28.6,37000,2.72,9.8,329,0.14,2.69,11.6,148,0.19,0.49,0.28
"Ship 41","Bulkcarrier",02/16/16 09:00 AM,4,187,28.6,37000,2.9,11,328,0.16,2.92,14.55,143,0.23,0.39,0.3
"Ship 37","Bulkcarrier",02/26/16 11:00 AM,5,225,32.3,75668,1.67,7.1,309,0.07,0.94,23.8,300.1,0.41,0.46,0.43
"Ship 37","Bulkcarrier",02/26/16 12:00 PM,5,225,32.3,75668,1.62,7.2,308,0.06,1.06,18.9,294.6,0.41,0.45,0.42
"Ship 37","Bulkcarrier",02/26/16 01:00 PM,5,225,32.3,75668,1.6,6.2,312,0.08,1.52,22.85,320.15,0.39,0.44,0.41
"Ship 37","Bulkcarrier",02/26/16 02:00 PM,5,225,32.3,75668,1.81,5.8,312,0.1,2.15,24.85,284,0.38,0.45,0.41
"Ship 37","Bulkcarrier",02/26/16 03:00 PM,5,225,32.3,75668,1.87,5.5,321,0.09,2.86,31.85,123.5,0.35,0.4,0.37
"Ship 37","Bulkcarrier",02/26/16 04:00 PM,5,225,32.3,75668,2.15,5.6,321,0.11,3.44,30.65,59.15,0.32,0.38,0.34
"Ship 37","Bulkcarrier",02/26/16 05:00 PM,5,225,32.3,75668,2.6,6.6,325,0.15,3.68,37.8,147.7,0.34,0.41,0.37
"Ship 37","Bulkcarrier",02/26/16 06:00 PM,5,225,32.3,75668,2.69,6.7,325,0.17,3.62,29.45,96.3,0.32,0.41,0.34
"Ship 37","Bulkcarrier",02/26/16 07:00 PM,5,225,32.3,75668,2.99,7.1,327,0.19,3.26,35.75,109.6,0.34,0.41,0.36
"Ship 37","Bulkcarrier",02/26/16 08:00 PM,5,225,32.3,75668,3.34,7.1,328,0.2,2.62,37.05,75.6,0.36,0.46,0.4
"Ship 37","Bulkcarrier",02/26/16 09:00 PM,5,225,32.3,75668,3.58,7.5,329,0.23,1.93,36.35,75.35,0.38,0.51,0.43
"Ship 37","Bulkcarrier",02/26/16 10:00 PM,5,225,32.3,75668,4.44,8.2,328,0.21,1.35,30.45,188.85,0.35,0.48,0.39
"Ship 37","Bulkcarrier",02/26/16 11:00 PM,5,225,32.3,75668,4.17,8.4,326,0.23,1.01,25.85,145.95,0.34,0.46,0.38
"Ship 37","Bulkcarrier",02/27/16 12:00 AM,5,225,32.3,75668,3.92,9.7,326,0.25,1.07,33.05,290.25,0.34,0.47,0.38
"Ship 37","Bulkcarrier",02/27/16 01:00 AM,5,225,32.3,75668,4.07,9,332,0.27,1.43,25.85,150.15,0.33,0.47,0.37
"Ship 37","Bulkcarrier",02/27/16 02:00 AM,5,225,32.3,75668,4.19,12.6,330,0.26,2.02,27.7,227.7,0.35,0.54,0.41
"Ship 37","Bulkcarrier",02/27/16 03:00 AM,5,225,32.3,75668,4.61,9.3,332,0.25,2.73,30.6,197.9,0.33,0.44,0.38
"Ship 37","Bulkcarrier",02/27/16 04:00 AM,5,225,32.3,75668,4.47,11,328,0.25,3.33,33.1,181,0.34,0.5,0.39
"Ship 37","Bulkcarrier",02/27/16 05:00 AM,5,225,32.3,75668,4.49,11.5,332,0.28,3.64,27.9,178.8,0.34,0.49,0.4
"Ship 37","Bulkcarrier",02/27/16 06:00 AM,5,225,32.3,75668,4.8,9.2,329,0.27,3.67,30.25,142.1,0.34,0.48,0.4
"Ship 37","Bulkcarrier",02/27/16 07:00 AM,5,225,32.3,75668,4.99,9.3,327,0.31,3.39,37.1,252.45,0.36,0.52,0.43
"Ship 37","Bulkcarrier",02/27/16 08:00 AM,5,225,32.3,75668,4.8,9.2,327,0.29,2.83,38.15,120.6,0.41,0.6,0.48
"Ship 37","Bulkcarrier",02/27/16 09:00 AM,5,225,32.3,75668,5.02,9,329,0.28,2.18,34.2,309.1,0.39,0.53,0.44
"Ship 37","Bulkcarrier",02/27/16 10:00 AM,5,225,32.3,75668,4.54,8.8,330,0.24,1.55,29,234.7,0.39,0.73,0.47
"Ship 37","Bulkcarrier",02/27/16 11:00 AM,5,225,32.3,75668,5.55,9.1,327,0.22,1.14,43.2,121.7,0.48,0.85,0.58
"Ship 37","Bulkcarrier",02/27/16 12:00 PM,5,225,32.3,75668,5.84,9.2,332,0.23,1.05,30.4,243.65,0.44,0.66,0.52
"Ship 37","Bulkcarrier",02/27/16 01:00 PM,5,225,32.3,75668,6.1,9.9,330,0.27,1.29,41.2,109.2,0.5,0.84,0.61
"Ship 37","Bulkcarrier",02/27/16 02:00 PM,5,225,32.3,75668,5.19,10.3,328,0.28,1.8,36.25,238.65,0.44,0.87,0.56
"Ship 37","Bulkcarrier",02/27/16 03:00 PM,5,225,32.3,75668,5.34,9.8,333,0.28,2.42,36.15,112.2,0.41,0.7,0.5
"Ship 37","Bulkcarrier",02/27/16 04:00 PM,5,225,32.3,75668,5.74,9.6,329,0.29,2.97,31.4,106.15,0.37,0.59,0.44
"Ship 37","Bulkcarrier",02/27/16 05:00 PM,5,225,32.3,75668,5.46,10,331,0.26,3.37,35,185.6,0.37,0.59,0.43
"Ship 37","Bulkcarrier",02/27/16 06:00 PM,5,225,32.3,75668,5.28,10.2,332,0.32,3.5,33,118.85,0.36,0.58,0.44
"Ship 37","Bulkcarrier",02/27/16 07:00 PM,5,225,32.3,75668,5.33,10.2,326,0.33,3.3,33.3,214.45,0.38,0.63,0.46
"Ship 37","Bulkcarrier",02/27/16 08:00 PM,5,225,32.3,75668,5.04,10.3,330,0.31,2.83,30.55,139.15,0.39,0.58,0.47
"Ship 37","Bulkcarrier",02/27/16 09:00 PM,5,225,32.3,75668,4.86,10.6,323,0.27,2.22,25.95,38.85,0.38,0.56,0.45
"Ship 37","Bulkcarrier",02/27/16 10:00 PM,5,225,32.3,75668,4.79,10.9,330,0.26,1.58,33.85,32.75,0.43,0.71,0.52
"Ship 37","Bulkcarrier",02/27/16 11:00 PM,5,225,32.3,75668,5.02,11.1,335,0.24,1.15,28.7,37.5,0.43,0.7,0.52
"Ship 37","Bulkcarrier",02/28/16 12:00 AM,5,225,32.3,75668,4.86,11.1,332,0.26,1.01,20.7,43,0.42,0.61,0.49
"Ship 37","Bulkcarrier",02/28/16 01:00 AM,5,225,32.3,75668,4.8,11.1,332,0.24,1.17,23.55,40.95,0.41,0.62,0.5
"Ship 37","Bulkcarrier",02/28/16 02:00 AM,5,225,32.3,75668,4.6,11.1,338,0.24,1.66,29.35,37.65,0.42,0.64,0.5
"Ship 37","Bulkcarrier",02/28/16 03:00 AM,5,225,32.3,75668,4.37,11.1,335,0.21,2.22,22.5,38.95,0.38,0.57,0.44
"Ship 37","Bulkcarrier",02/28/16 04:00 AM,5,225,32.3,75668,4.41,10.5,336,0.26,2.76,30.25,36.85,0.37,0.53,0.42
"Ship 37","Bulkcarrier",02/28/16 05:00 AM,5,225,32.3,75668,4.5,10,337,0.29,3.21,31.4,57.6,0.37,0.61,0.43
"Ship 37","Bulkcarrier",02/28/16 06:00 AM,5,225,32.3,75668,4.24,10.3,338,0.26,3.4,36.95,31.1,0.37,0.59,0.44
"Ship 37","Bulkcarrier",02/28/16 07:00 AM,5,225,32.3,75668,4.29,10.4,336,0.25,3.26,34.7,33.75,0.38,0.61,0.45
"Ship 37","Bulkcarrier",02/28/16 08:00 AM,5,225,32.3,75668,4.03,11.2,337,0.25,2.9,35.4,34.3,0.4,0.63,0.47
"Ship 37","Bulkcarrier",02/28/16 09:00 AM,5,225,32.3,75668,4.31,10.1,335,0.24,2.33,31.05,32.7,0.41,0.59,0.47
"Ship 37","Bulkcarrier",02/28/16 10:00 AM,5,225,32.3,75668,4.05,11.7,333,0.21,1.75,28.9,51.1,0.41,0.65,0.48
"Ship 37","Bulkcarrier",02/28/16 11:00 AM,5,225,32.3,75668,3.92,9.6,335,0.17,1.29,28.25,38.1,0.42,0.6,0.47
"Ship 37","Bulkcarrier",02/28/16 12:00 PM,5,225,32.3,75668,4.06,10.8,336,0.2,1.03,30.6,50.85,0.43,0.61,0.48
"Ship 37","Bulkcarrier",02/28/16 01:00 PM,5,225,32.3,75668,3.77,9.4,335,0.17,1.06,26.2,42.3,0.42,0.62,0.48
"Ship 37","Bulkcarrier",02/28/16 02:00 PM,5,225,32.3,75668,3.53,9.6,340,0.19,1.41,25.05,38.85,0.4,0.58,0.45
"Ship 37","Bulkcarrier",02/28/16 03:00 PM,5,225,32.3,75668,3.49,9.8,339,0.2,1.87,25.2,44.65,0.4,0.62,0.45
"Ship 37","Bulkcarrier",02/28/16 04:00 PM,5,225,32.3,75668,3.18,9.6,341,0.18,2.43,25.6,33,0.38,0.5,0.42
"Ship 37","Bulkcarrier",02/28/16 05:00 PM,5,225,32.3,75668,3.4,9,342,0.18,2.9,23.85,34.65,0.36,0.49,0.41
"Ship 37","Bulkcarrier",02/28/16 06:00 PM,5,225,32.3,75668,3.13,9.6,340,0.16,3.16,27.15,33.75,0.36,0.53,0.41
"Ship 37","Bulkcarrier",02/28/16 07:00 PM,5,225,32.3,75668,3.43,10,340,0.18,3.13,25.05,31.6,0.36,0.48,0.41
"Ship 37","Bulkcarrier",02/28/16 08:00 PM,5,225,32.3,75668,3,8.5,343,0.15,2.9,29.45,31,0.38,0.53,0.43
"Ship 37","Bulkcarrier",02/28/16 09:00 PM,5,225,32.3,75668,3.27,9.6,339,0.16,2.42,27.1,35.1,0.39,0.49,0.43
"Ship 37","Bulkcarrier",02/28/16 10:00 PM,5,225,32.3,75668,3.26,10.4,339,0.14,1.88,27.2,33.7,0.4,0.51,0.44
"Ship 37","Bulkcarrier",02/28/16 11:00 PM,5,225,32.3,75668,3.03,8.2,345,0.15,1.4,30.55,36.85,0.41,0.52,0.45
"Ship 37","Bulkcarrier",02/29/16 12:00 AM,5,225,32.3,75668,2.96,9,340,0.15,1.13,26.55,35.95,0.41,0.51,0.44
"Ship 37","Bulkcarrier",02/29/16 01:00 AM,5,225,32.3,75668,2.97,8,341,0.13,1.09,28.4,38.8,0.41,0.54,0.45
"Ship 37","Bulkcarrier",02/29/16 02:00 AM,5,225,32.3,75668,2.86,8.3,343,0.12,1.35,3.35,85.5,0.4,0.5,0.43
"Ship 37","Bulkcarrier",02/29/16 03:00 AM,5,225,32.3,75668,2.78,8.8,340,0.1,1.75,3.35,220,0.39,0.48,0.42
"Ship 37","Bulkcarrier",02/29/16 04:00 AM,5,225,32.3,75668,2.74,8.8,342,0.12,2.26,1.1,105,0.37,0.47,0.41
